designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 5376137837173646208",5376137837173646208,171.8450516312595,-44.088703707452126,1.3761832371515594,0.010871504,-8.410752778944968,-2.1037784855021293,0.91045254,12.428867,0.78393364,9.842599,1.5430343,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5861.0034,4.0373,-0.1694,704.7856,0.0725,0.0613,0.0329,"Gaia DR2 5376137837173646208",171.8450532843608,-44.088703456513294,1.2914,-8.4265,-2.2622,10.1624,2015.5,6.550405987779503E-8
"Gaia DR3 6086712585429729536",6086712585429729536,199.43373864507808,-47.237574710710106,1.8942391028913965,0.022196447,-16.09881469586069,0.43322538101573793,1.038029,11.0113,0.53264046,-18.77288,0.36556846,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6972.9062,3.908,-0.1819,576.0948,0.1789,0.1588,0.0854,"Gaia DR2 6086712585429729536",199.43374201179077,-47.23757479238265,1.8314,-15.9763,0.5051,0.0,2015.5,6.791667127442684E-8
"Gaia DR3 5401743332678544640",5401743332678544640,166.318795494037,-34.122744370376864,1.825338231999119,0.013605811,-24.213894290506882,6.270412119076381,0.9661625,12.696447,0.7501631,6.664569,1.375376,"VARIABLE",0,true,true,false,true,false,false,true,6143.1733,4.2876,-0.2249,538.9808,0.101,0.086,0.0461,"Gaia DR2 5401743332678544640",166.31879956052424,-34.12274528048494,1.826,-24.3058,6.0326,0.0,2015.5,7.285765445088246E-8
"Gaia DR3 1750321012752775040",1750321012752775040,313.6872919470238,9.17906800653423,1.6662909287584977,0.015179253,-6.250522539690197,-5.168219421650038,0.9763771,11.931145,0.75662804,4.9085937,0.7121054,"VARIABLE",0,true,true,false,true,false,true,true,6138.781,4.027,-0.1752,582.3968,0.1098,0.0933,0.05,"Gaia DR2 1750321012752775040",313.68729280668776,9.1790687850231,1.7313,-6.1921,-4.9538,4.8979,2015.5,9.11713786828414E-8
"Gaia DR3 2677447294810845824",2677447294810845824,334.79698050471217,-1.834437976687045,5.812898692378488,0.019667415,-57.926719005841136,-56.45678768872233,0.9815685,12.065481,1.129343,-6.6800556,0.7295479,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5026.5513,4.5697,0.4522,171.8665,0.1207,0.0958,0.05,"Gaia DR2 2677447294810845824",334.79698852940254,-1.8344300850179642,5.6283,-57.5856,-56.0749,-6.4093,2015.5,1.0592258594362831E-7
"Gaia DR3 6003809889735481856",6003809889735481856,227.27032703913974,-42.70496654225058,2.424837486926974,0.021581797,-10.24347465311499,-5.63608880634272,0.9790829,9.91579,0.11649132,-24.455511,0.26753217,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 6003809889735481856",227.27032903441415,-42.70496575635381,2.3119,-10.0114,-5.653,0.0,2015.5,7.577054131331316E-8
"Gaia DR3 2512413932376364288",2512413932376364288,26.793224582185164,3.132929405725094,2.3214884895611765,0.019159894,-5.2761724254250435,-22.087169276442012,1.164162,12.772163,0.80279636,-6.5663767,2.108469,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5716.1416,4.3743,-0.0807,417.3433,0.0027,0.0022,0.0012,"Gaia DR2 2512413932376364288",26.79322532037729,3.1329324898614734,2.2573,-5.3433,-21.9704,-11.2069,2015.5,3.307753138095149E-8
"Gaia DR3 6677909439240233472",6677909439240233472,311.67335076056145,-41.82098590218865,3.0450756733864037,0.015478848,30.87786272039556,-21.80297862114268,0.91077733,11.909561,0.87434006,-33.510483,0.6973807,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5545.8823,4.3221,0.1465,316.0747,0.0223,0.0185,0.0098,"Gaia DR2 6677909439240233472",311.67334498744134,-41.82098280965398,3.0245,30.957,-21.6496,-34.0252,2015.5,8.568925456583655E-8
"Gaia DR3 3803004978659671040",3803004978659671040,163.78884815774785,-0.7370629107164358,3.1232634353946276,0.017604027,-28.063272972373213,24.134999076630333,1.0646075,12.806155,0.90815544,68.53973,1.8158215,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5607.3213,4.4817,-0.3624,310.4485,0.1818,0.151,0.0813,"Gaia DR2 3803004978659671040",163.78885205774435,-0.7370663075592934,3.0449,-28.1203,24.0332,0.0,2015.5,5.919552133818772E-8
"Gaia DR3 6173435259395017344",6173435259395017344,209.51700929478258,-30.348153682061994,1.4368640239735684,0.01646334,-4.41739814967726,-4.877197984779633,1.1102006,12.558747,0.76870346,5.371173,2.1018844,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5898.265,3.8759,-0.3779,756.2817,0.0176,0.0148,0.008,"Gaia DR2 6173435259395017344",209.51701001300273,-30.348153004275755,1.48,-4.3622,-5.0872,7.0837,2015.5,3.196964527576408E-8
"Gaia DR3 6284007337003799552",6284007337003799552,214.05957705163047,-19.54230705066584,3.5645841160152347,0.016027668,-13.419642496497946,-6.045142222590982,0.9191513,10.89461,0.7942419,23.608519,0.4304321,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5759.99,4.1464,-0.2862,277.6197,0.0413,0.0347,0.0187,"Gaia DR2 6284007337003799552",214.05957905353435,-19.542306213973006,3.5516,-13.403,-6.06,23.7696,2015.5,2.5544883785344458E-8
"Gaia DR3 2790691147020786816",2790691147020786816,18.995315482294476,21.616905148355443,3.526513090886897,0.017232243,21.7600240490803,-9.196579983961799,1.0153549,10.653074,0.66158104,-4.828342,0.4419304,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6304.67,4.1452,-0.0773,280.4325,0.068,0.0587,0.0316,"Gaia DR2 2790691147020786816",18.995312242737374,21.61690645506794,3.5621,21.6721,-9.2211,-5.9368,2015.5,2.6059508130336015E-8
"Gaia DR3 306410392895767680",306410392895767680,17.47473625608763,25.68164789375984,2.7779829699662315,0.017610084,-24.386678151069223,-10.819035567608925,0.9159387,10.138006,0.79224396,-19.770926,0.28132766,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 306410392895767680",17.47474000431669,25.681649417284685,2.6642,-24.1729,-10.702,-19.9963,2015.5,4.247471197669253E-8
"Gaia DR3 5411736896952029568",5411736896952029568,148.41676021592826,-45.65910531582427,3.7516131840923994,0.008988846,-35.457093348628014,17.378190737040892,0.8484438,12.101234,0.95315266,21.414867,0.9509286,"VARIABLE",0,true,true,false,true,false,true,true,5454.128,4.4169,0.0589,264.9506,0.1293,0.1062,0.0564,"Gaia DR2 5411736896952029568",148.41676724970463,-45.65910778315695,3.6981,-35.4074,17.2878,22.2071,2015.5,6.626868052886575E-8
"Gaia DR3 4994237247949280000",4994237247949280000,7.7095362865527255,-40.57346263785888,1.7910105428897027,0.023290355,38.34011045137229,-9.25530737416133,1.195668,11.629208,0.5985718,0.2908396,0.7139767,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6454.3584,4.0741,-0.0729,550.9135,0.0242,0.0211,0.0113,"Gaia DR2 4994237247949280000",7.709529213369269,-40.573461330421466,1.8157,38.2312,-9.1351,0.613,2015.5,7.367442998184926E-8
"Gaia DR3 6198312362812872320",6198312362812872320,223.65871873845435,-38.74454706740194,2.0352153955541503,0.016754031,0.6020117442622328,-1.4168702780258566,1.0513471,12.526171,0.8144989,15.383021,1.7787002,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5668.4985,4.2477,-0.2185,484.7319,0.0086,0.0072,0.0039,"Gaia DR2 6198312362812872320",223.65871866974902,-38.74454686146525,1.9393,0.7232,-1.5303,14.6825,2015.5,4.7321302200915885E-8
"Gaia DR3 5453063823882876032",5453063823882876032,164.34913228686955,-29.997122699982285,2.647540210594675,0.01521659,-49.05504306231821,1.5056653284788741,0.93856204,12.03269,0.7682791,-2.782356,0.8199581,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,6191.335,4.3129,-0.2808,375.2361,0.1804,0.1536,0.0826,"Gaia DR2 5453063823882876032",164.3491401482658,-29.997122944753457,2.7336,-49.0311,1.2267,-2.9519,2015.5,7.44112329843965E-8
"Gaia DR3 2831084391023184128",2831084391023184128,347.49280496401536,18.396162235111746,3.9089310021951955,0.019700328,17.566918216803867,18.639076914223384,0.91419536,11.398335,0.8235254,-89.206245,0.46389595,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5635.9517,4.2803,-0.6664,252.4387,0.0285,0.0238,0.0129,"Gaia DR2 2831084391023184128",347.492802409036,18.39615970226877,3.8412,17.5975,18.8668,-89.087,2015.5,8.973216886369407E-8
"Gaia DR3 5086537022856406272",5086537022856406272,52.818037740923714,-23.819796073878564,3.1531536473245616,0.032667775,2.0115044069708263,-26.57909176633945,1.6883504,11.584857,0.74417114,-5.6740665,0.5041099,"VARIABLE",0,true,true,false,true,false,true,true,5925.6445,4.3168,0.0745,301.2425,0.0022,0.0018,0.001,"Gaia DR2 5086537022856406272",52.81803739569354,-23.819792389291063,3.1201,1.7708,-26.5162,-6.0718,2015.5,6.990181414956324E-8
"Gaia DR3 5557345496687437696",5557345496687437696,101.1275017000872,-42.762241713299375,4.859794581696338,0.008559046,-8.916562303965009,-87.71067332602355,0.9299626,12.313561,1.0698214,5.28859,0.5160236,"VARIABLE",0,true,true,false,true,false,true,true,5002.1724,4.5149,0.0608,205.2921,0.0082,0.0066,0.0035,"Gaia DR2 5557345496687437696",101.12750334127892,-42.76222959655587,4.7907,-9.0145,-87.7712,5.8337,2015.5,8.745895668518279E-8
"Gaia DR3 6186950525042445824",6186950525042445824,195.3597535104595,-27.522228200943243,4.650069707843102,0.023019936,-29.26389871913354,-6.195978669432467,1.3267425,11.682351,0.8889084,-2.5594764,0.43489712,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5582.832,4.4249,-0.1032,211.2729,0.0985,0.0818,0.0437,"Gaia DR2 6186950525042445824",195.3597580991417,-27.52222731965677,4.7014,-29.2679,-6.2928,-1.5557,2015.5,8.51319832496887E-9
"Gaia DR3 2641087471777046016",2641087471777046016,353.6162725695578,-1.579983501215351,2.921518473322724,0.015136118,22.422263027130086,10.591457803601035,0.9903205,12.02088,0.7623739,25.195822,1.0841446,"NOT_AVAILABLE",0,false,false,true,false,false,false,true,6004.221,4.3441,-0.5208,339.2387,0.0933,0.0792,0.0428,"Gaia DR2 2641087471777046016",353.61626942844623,-1.579984928840809,2.8413,22.318,10.7801,25.7857,2015.5,8.03821652965313E-8
"Gaia DR3 6534414719318886144",6534414719318886144,357.8791873887889,-39.90713389150894,11.434949976666944,0.0150517505,-56.76661672315793,-88.98829635795067,0.97018164,10.895415,1.2608881,24.30881,0.20039678,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4701.3296,4.533,0.2593,87.2537,0.002,0.0016,8.0E-4,"Gaia DR2 6534414719318224512",357.87919762715336,-39.907121492724244,11.3874,-56.853,-88.8649,24.4786,2015.5,7.068210895707763E-8
"Gaia DR3 3545873945303316224",3545873945303316224,169.4388560446997,-19.05477789942288,2.5757709077167923,0.016288519,-28.7257175212333,1.0746274181853974,0.99333346,11.808523,0.6804495,0.10147101,1.122511,"VARIABLE",0,true,true,false,true,false,true,true,6173.6855,4.2267,-0.3042,381.0868,0.0451,0.0388,0.0209,"Gaia DR2 3545873945303316224",169.43886026146177,-19.05477810599096,2.5772,-28.7075,0.9901,-0.3386,2015.5,6.906915693748375E-8
"Gaia DR3 2546413408888429696",2546413408888429696,3.961707533403647,1.200514459631661,3.570563157369836,0.03733014,1.9512409918457942,16.4470927334941,1.7326323,11.409403,0.7289429,18.270126,0.31700185,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 2546413408888429696",3.9617072696121762,1.200512209699749,3.5949,1.8961,16.5887,18.4148,2015.5,5.40555019053888E-8
"Gaia DR3 3537110837630877568",3537110837630877568,165.39936119816346,-23.860954772843467,7.6210840638188735,0.016383803,-43.84595076651858,-65.63689064137775,0.85498744,10.205273,0.8458357,49.839905,0.21032736,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5719.5156,4.3487,0.0244,130.5048,0.0991,0.0829,0.0442,"Gaia DR2 3537110833333561728",165.39936786511925,-23.86094569269156,7.5418,-43.8996,-65.7939,49.9914,2015.5,5.7887860101525836E-8
"Gaia DR3 3211188618762023424",3211188618762023424,76.08189413500658,-6.229778550363113,4.941079283399811,0.016007457,20.757567117839585,10.962767792169515,0.9675914,10.854834,0.774909,17.896618,0.29469517,"VARIABLE",0,true,true,true,true,false,true,true,5875.2974,4.2469,-0.3427,199.3503,0.066,0.0558,0.0301,"Gaia DR2 3211188618762023424",76.08189121689595,-6.229780108326135,4.9167,20.6638,10.8219,16.9625,2015.5,6.302027295017907E-8
"Gaia DR3 3652176997218325888",3652176997218325888,221.94388271400047,1.0650252096971962,2.625673179907348,0.017263686,-28.213526296309738,18.20081438774305,1.0844417,12.537645,0.8050461,9.800761,2.2126513,"VARIABLE",0,true,true,false,true,false,true,true,5660.4165,4.3606,-0.6271,377.2762,0.0024,0.002,0.0011,"Gaia DR2 3652176997218325888",221.9438866202731,1.0650226829426417,2.5183,-28.0821,18.0175,13.0345,2015.5,2.4896077504036526E-8
"Gaia DR3 4453211899986180352",4453211899986180352,243.95971500850297,10.032404886232683,7.337295804227299,0.018142235,-31.134692394542537,-39.1668062978998,1.1227826,9.217686,0.7015419,-9.24132,0.22772999,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6046.362,4.0741,-0.2371,135.6062,0.0032,0.0027,0.0015,"Gaia DR2 4453211899986180352",243.9597194027632,10.032410349429169,7.3115,-31.0733,-39.1706,-9.0584,2015.5,2.549276888410791E-8
"Gaia DR3 3643098875168270592",3643098875168270592,217.32664509187305,-3.4444993012145813,4.643469078192418,0.014352859,-19.040859819447252,0.4372539555508002,1.0594568,11.880778,0.9642458,-58.512592,0.82910067,"VARIABLE",0,true,true,true,true,false,true,true,5329.848,4.4377,-0.2191,213.9977,0.0873,0.0715,0.0381,"Gaia DR2 3643098875168270592",217.3266477211811,-3.4444993596759925,4.6448,-19.0528,0.3452,-58.931,2015.5,2.4082285646872525E-8
"Gaia DR3 6160877943251930368",6160877943251930368,190.6188058395462,-30.639815898567477,6.119347825228329,0.020277414,14.878402760676211,11.988194068836197,1.056303,11.279936,0.9387922,3.398269,0.42001313,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5425.766,4.4758,-0.0458,162.2779,0.0901,0.074,0.0394,"Gaia DR2 6160877943251930368",190.61880344844576,-30.639817594778464,6.0925,14.9002,11.8885,4.1535,2015.5,4.665325715669484E-8
"Gaia DR3 2424406513428936832",2424406513428936832,3.9032754804301435,-11.93826871686238,2.764407014043514,0.019920802,15.272019298530775,-30.15916837984897,0.955621,12.883635,0.9372263,-3.0952046,1.3218071,"VARIABLE",0,true,true,false,true,false,true,true,5368.3022,4.4543,0.0907,358.561,0.0158,0.0129,0.0068,"Gaia DR2 2424406513428936832",3.9032733014037704,-11.938264487207341,2.7151,15.2812,-30.0474,0.0,2015.5,5.7200703249078295E-8
"Gaia DR3 2141754578242371584",2141754578242371584,291.1623880477045,55.47302333003404,2.1638737820074745,0.010375191,6.209732117094728,-28.00745791563481,0.7922415,11.518899,0.68992233,-19.469381,0.6492999,"VARIABLE",0,true,true,false,true,false,true,true,6084.4478,4.0243,-0.0741,447.9324,0.0015,0.0012,7.0E-4,"Gaia DR2 2141754578242371584",291.16238647882125,55.473027281318295,2.1732,6.1413,-27.9688,-20.1926,2015.5,7.595145585510454E-8
"Gaia DR3 6533307957785865856",6533307957785865856,359.3490290801744,-41.277222460390966,3.1883026792687166,0.014966512,7.406308777036051,-16.07226942433465,1.0682267,11.987861,0.8435974,20.490534,0.6705829,"VARIABLE",0,true,true,true,true,false,true,true,5615.818,4.3077,0.0784,306.6484,0.0057,0.0047,0.0025,"Gaia DR2 6533307957785865856",359.34902766619814,-41.27722019839119,3.2063,7.3303,-15.9435,20.7128,2015.5,6.520918923847148E-8
"Gaia DR3 2666015878575546496",2666015878575546496,348.49479215733845,8.76107306222232,5.726170402811745,0.013378436,-6.941909101132514,-44.3300819351267,0.92605233,11.946362,1.0957031,-0.5373138,0.6053893,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5050.713,4.5254,0.2772,173.9477,0.0945,0.0754,0.0396,"Gaia DR2 2666015878575546496",348.4947931370659,8.761079295527573,5.6918,-6.9137,-44.2479,0.4847,2015.5,8.813292235419925E-8
"Gaia DR3 2841043011433969152",2841043011433969152,349.6229494889367,24.88927660690565,8.617764214735502,0.013960018,-33.67491058842427,-2.6748443065529095,1.0585762,12.30232,1.5396595,-57.069366,0.43703666,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4475.983,4.6048,0.4982,114.8588,0.3866,0.2892,0.1516,"Gaia DR2 2841043011433969152",349.6229546614095,24.88927703396501,8.5968,-33.7287,-2.5218,-56.8155,2015.5,7.717692029405936E-8
"Gaia DR3 2385171398768647552",2385171398768647552,348.1571247285014,-22.674130028141565,5.00730124917113,0.013026957,-23.263961777206532,-37.14347147281595,0.91309,11.968609,0.9408884,11.837456,0.8876832,"VARIABLE",0,true,true,false,true,false,true,true,5390.584,4.5333,-0.1372,198.2288,0.0736,0.0604,0.0322,"Gaia DR2 2385171398768647552",348.1571281960805,-22.67412482166998,5.0446,-23.3048,-36.8948,12.5289,2015.5,9.022025309986828E-8
"Gaia DR3 2868528637464028160",2868528637464028160,356.66671846833805,31.155910632556136,2.3242724144737315,0.019385027,30.246657940626005,-6.005269841756732,1.0762435,12.010265,0.8597412,-26.376484,0.5397342,"VARIABLE",0,true,true,false,true,false,true,true,6061.677,4.1364,0.1905,459.7567,0.3472,0.2926,0.1566,"Gaia DR2 2868528637464028160",356.6667135895137,31.155911495277508,2.2916,30.2622,-5.8515,-26.3442,2015.5,5.7301746598475335E-8
"Gaia DR3 2959177048983750016",2959177048983750016,75.29966378017889,-26.054143307742184,2.064947092186636,0.009373968,0.5320184382638665,3.233479695819401,0.87704015,12.060715,0.6534853,18.89557,0.75123876,"VARIABLE",0,true,true,true,true,false,true,true,6257.9385,4.1958,-0.2185,476.7407,0.0311,0.0268,0.0145,"Gaia DR2 2959177048983750016",75.29966366017854,-26.05414378853375,2.0176,0.4947,3.1692,18.6576,2015.5,5.638260427807218E-8
"Gaia DR3 4756649415309914240",4756649415309914240,87.13981572099894,-63.988324988490035,5.691044638800765,0.011260031,-15.439332056169977,26.151447041585858,0.9694289,10.077329,0.67810535,15.244081,0.2540214,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,6147.792,4.2675,-0.0258,175.3195,0.001,9.0E-4,5.0E-4,"Gaia DR2 4756649415309914240",87.13982053430188,-63.98832864337491,5.6649,-15.6405,26.0463,15.4662,2015.5,7.186172593011909E-8
"Gaia DR3 5574766468155514752",5574766468155514752,94.33635311314553,-38.32338631709123,3.460921346451111,0.011811644,-17.468537457815405,-27.292456991792896,0.9086018,10.919234,0.90506935,-23.548847,0.25111723,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5513.092,4.1184,0.1461,285.7943,0.0674,0.0556,0.0295,"Gaia DR2 5574766468155514752",94.33635616969026,-38.32338258367102,3.4114,-17.5576,-27.2974,-23.0728,2015.5,7.071858611537372E-8
"Gaia DR3 596931979481073152",596931979481073152,133.32429852119304,8.523017662194398,3.636243218452784,0.020156324,2.617963447006354,3.399380951506731,1.145406,11.744914,0.8408718,-2.9877584,0.42178166,"VARIABLE",0,true,true,false,true,false,true,true,5640.517,4.3519,0.111,266.399,0.0083,0.0069,0.0037,"Gaia DR2 596931979481073152",133.32429815983784,8.523017131767899,3.6251,2.7598,3.2523,0.0,2015.5,8.288235705071807E-8
"Gaia DR3 5444147952811517696",5444147952811517696,158.22503202357495,-34.98990921507403,1.9962446432741756,0.031314004,11.451828834974334,-13.47634250336193,1.8363243,11.588525,0.6464672,-9.792928,0.9578395,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 5444147952811517696",158.22503011815246,-34.98990739944359,1.9717,11.4916,-13.5332,-10.4856,2015.5,7.294378068431698E-8
"Gaia DR3 6868476691490044672",6868476691490044672,295.7438487623361,-19.9497360490172,5.272001554019625,0.012285599,1.6465450103470736,-33.03229771852127,0.84275687,11.908618,1.0675068,-0.76068276,0.80333674,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5212.6826,4.4841,0.1039,188.2779,0.2014,0.1624,0.0859,"Gaia DR2 6868476691490044672",295.7438485112125,-19.949731384995182,5.2496,1.7595,-32.902,0.2878,2015.5,9.466618392300268E-8
"Gaia DR3 6910753016653587840",6910753016653587840,315.0259708078886,-5.094870064224304,19.88583374286539,0.017034205,33.777785646192015,-93.58071988791669,0.9930286,9.491504,1.2215567,-9.830621,0.12872553,"VARIABLE",0,true,true,false,true,false,true,true,4729.3774,4.5058,0.3494,50.2003,0.0011,9.0E-4,5.0E-4,"Gaia DR2 6910753016653587840",315.02596608819647,-5.094857020126602,19.9871,33.6756,-93.4364,-9.3722,2015.5,7.095688772584618E-8
"Gaia DR3 2507901914613201024",2507901914613201024,29.263453872908574,0.7588237656525679,2.815822457299523,0.026486851,23.417993004601733,-6.843532950264728,0.97789085,10.5685425,0.759861,7.521127,0.39995882,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6121.359,3.9625,-0.0657,351.3661,0.0818,0.0694,0.037,"Gaia DR2 2507901914613005056",29.263450589425602,0.7588246970700223,2.7289,23.305,-7.0935,8.1909,2015.5,7.103127771766936E-8
"Gaia DR3 5065640460769428224",5065640460769428224,41.04007915374415,-30.16907956586815,2.3888961121710905,0.025231501,7.6143914479938815,-7.673419114896857,1.618972,10.846672,0.70665646,36.19998,0.3095229,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,6002.626,3.8612,-0.2445,385.3211,0.0038,0.0032,0.0017,"Gaia DR2 5065640460769428224",41.04007787433254,-30.169078497419274,2.2718,7.4474,-7.8165,37.3604,2015.5,7.377655408545898E-8
"Gaia DR3 6453566701615683456",6453566701615683456,319.94969963669564,-58.148934391203156,3.149918075677747,0.013933233,10.549882336461197,-10.762859617837371,0.917168,10.264232,0.7472973,11.274295,0.26043501,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 6453566701615683456",319.94969686508676,-58.14893284304051,3.1292,10.5524,-10.6584,11.0608,2015.5,6.789552608877799E-8
"Gaia DR3 4224062406762625152",4224062406762625152,304.53884318870575,-1.0760122928804563,6.690014702068431,0.014855893,1.3308665613053694,-64.6802560532732,0.945441,9.578344,0.8345146,-15.920141,0.1933651,"VARIABLE",0,true,true,false,true,false,true,true,5807.3564,4.1695,0.1668,148.6422,0.1101,0.0923,0.0492,"Gaia DR2 4224062406762625152",304.5388430196489,-1.076003264057204,6.6734,1.3499,-64.6037,-15.3247,2015.5,5.904615580834735E-8
"Gaia DR3 5089851638095503616",5089851638095503616,63.75626615164247,-22.116389174436108,1.3851073378696652,0.013566798,-0.36663025642390445,6.395159565669871,1.0894516,12.176885,0.67881775,0.90540403,0.9996019,"VARIABLE",0,true,true,true,true,false,true,true,6178.663,4.0045,-0.3669,702.3006,0.0535,0.046,0.0249,"Gaia DR2 5089851638095503616",63.75626616736564,-22.11639009499909,1.2968,-0.4629,6.4243,1.2628,2015.5,5.721410042572786E-8
"Gaia DR3 4223507222112425344",4223507222112425344,303.1667810972023,-2.144443991289358,20.114144569307776,0.02072224,-132.91261542023568,-50.6829454081551,0.85879296,11.268544,1.794136,9.908412,0.3149071,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 4223507222112425344",303.1667995595544,-2.144436891619669,20.0565,-132.7595,-50.4292,9.8212,2015.5,9.620124137007857E-8
"Gaia DR3 3231856379348299008",3231856379348299008,72.66058935413146,1.893833899140841,3.6298706563671286,0.018992543,-16.231449091262025,-18.761620358883828,1.241648,9.90371,0.67571926,-23.638947,0.25367233,"VARIABLE",0,true,true,false,true,false,true,true,6200.522,3.8878,-0.2111,260.8579,0.0494,0.0425,0.0229,"Gaia DR2 3231856379348299008",72.66059160820393,1.8938364880489045,3.5992,-16.1509,-18.8657,-23.2847,2015.5,3.2783852230343645E-8
"Gaia DR3 3515865416826633984",3515865416826633984,190.15195236868578,-19.284354438183772,3.7202658482005106,0.016779594,-23.15122990620261,-12.724516588257806,1.0111239,11.998551,0.95367146,31.823168,0.51315117,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5408.758,4.383,-0.0219,265.3718,6.0E-4,5.0E-4,3.0E-4,"Gaia DR2 3515865416826633984",190.15195577555906,-19.28435270120153,3.6607,-23.1726,-12.8648,0.0,2015.5,4.986859785091953E-8
"Gaia DR3 3078836109158636928",3078836109158636928,131.10699265672582,1.8598889887437542,9.963630038362103,0.014893563,-23.34421382946646,-31.56977178635659,0.86872274,10.579237,1.0121078,-11.62895,0.20508474,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5283.737,4.5579,0.1674,99.852,0.1144,0.0928,0.049,"Gaia DR2 3078836109158636928",131.10699589200811,1.859893313605347,9.913,-23.4796,-31.6534,-11.3785,2015.5,7.654613761026856E-8
"Gaia DR3 6482103014085857024",6482103014085857024,309.5112349068854,-48.462084048180124,1.7844474941277721,0.018465655,5.89007820667742,-4.891810022408578,1.1317049,11.472745,0.67937374,-5.1187234,0.73379505,"VARIABLE",0,true,true,true,true,false,true,true,6174.818,3.9619,-0.2819,552.4632,0.0493,0.0424,0.0229,"Gaia DR2 6482103014085857024",309.51123365849634,-48.4620833055576,1.8811,5.8257,-4.8007,-5.1468,2015.5,7.812981742085152E-8
"Gaia DR3 6857756246957592320",6857756246957592320,313.9000283476707,-18.971417599419965,3.4800799728672187,0.024219224,15.397338211972269,-66.10968431673228,1.3230935,12.981015,1.1235809,19.283287,1.1273412,"VARIABLE",0,true,true,false,true,false,true,true,4982.377,4.4644,-0.0764,283.6792,0.141,0.1123,0.0595,"Gaia DR2 6857756246957592320",313.9000260608599,-18.971408389518903,3.4086,15.4334,-65.9635,21.4367,2015.5,5.1930629181408134E-8
"Gaia DR3 1737061349198867456",1737061349198867456,315.53194768088133,7.05627998719778,2.0869857706376838,0.033424024,-9.080208481570974,5.645403072171442,1.3092611,11.453518,0.72379494,4.7357383,0.46004236,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5997.613,4.0346,-0.202,470.7613,0.032,0.0273,0.0147,"Gaia DR2 1737061349198867456",315.53194892345186,7.056279256276443,2.12,-9.0743,5.683,0.0,2015.5,6.439249561381969E-8
"Gaia DR3 6386751579018596864",6386751579018596864,357.84647350495493,-70.15286236046585,6.614766252955382,0.011453273,96.19106349689503,-1.8778268558063134,0.899103,11.617521,1.109932,2.949402,0.7221205,"VARIABLE",0,true,true,false,true,false,true,true,5042.8613,4.5198,0.5263,150.7231,0.0777,0.0618,0.0322,"Gaia DR2 6386751579018596864",357.8464339998919,-70.15286207170413,6.6404,96.1845,-1.7465,2.9934,2015.5,7.066976623866582E-8
